WeatherID,CityID,Date,Temperature_C,FeelsLike_C,Humidity_pct,WindSpeed_kmh,Pressure_mb,Visibility_km,CloudCover_pct,Precipitation_mm,UVIndex,Condition
1208,4,2025-11-04,26.5,28.5,36,12.7,1013.5,4.8,15,0,6,Light Rain
1209,4,2025-11-05,27.2,27.7,51,10.9,1021.6,7.7,61,0,4,Clear
1210,4,2025-11-06,26.7,25.4,42,4.9,1008.4,8.6,74,9.1,0,Sunny
1211,4,2025-11-07,25.6,27.3,46,12.8,1011.0,9.5,9,0,3,Cloudy
1212,4,2025-11-08,26.6,29.3,55,5.9,1006.9,14.3,0,0.3,2,Clear
1213,4,2025-11-09,28.5,28.3,23,19.8,1015.9,8.2,6,12.3,8,Clear
1214,4,2025-11-10,25.7,26.9,67,21.7,1023.2,9.6,16,0,5,Heavy Rain
1215,4,2025-11-11,27.5,29.6,41,5.0,994.6,6.6,13,2.2,8,Partly Cloudy
1216,4,2025-11-12,26.7,30.0,52,15.0,1017.8,8.2,42,0,8,Sunny
1217,4,2025-11-13,27.9,26.7,41,5.6,1020.2,7.7,38,0,4,Clear
1218,4,2025-11-14,25.6,26.4,15,4.7,1008.9,7.4,73,10.8,2,Sunny
1219,4,2025-11-15,27.2,29.1,44,12.5,1003.7,6.5,37,2.9,8,Cloudy
1220,4,2025-11-16,28.2,30.4,42,12.1,1019.1,9.1,29,4.1,8,Partly Cloudy
1221,4,2025-11-17,25.1,24.0,63,9.8,1016.6,8.2,13,5.6,6,Sunny
1222,4,2025-11-18,26.3,28.3,56,16.3,1006.1,10.0,68,3.1,11,Cloudy
1223,4,2025-11-19,26.2,28.5,42,11.8,997.6,4.6,68,2.6,8,Cloudy
1224,4,2025-11-20,24.5,24.9,79,22.7,1013.3,4.4,26,4.2,5,Cloudy
1225,4,2025-11-21,25.4,25.0,28,20.4,1017.9,7.2,0,0,4,Sunny
1226,4,2025-11-22,25.2,27.8,15,13.4,1011.3,2.9,30,10.6,4,Partly Cloudy
1227,4,2025-11-23,26.0,26.2,53,17.5,1016.7,7.3,0,0,9,Foggy
1228,4,2025-11-24,27.2,27.6,28,9.6,1012.0,6.9,37,0,6,Heavy Rain
1229,4,2025-11-25,25.4,25.9,24,20.7,1020.6,6.8,78,0,5,Partly Cloudy
1230,4,2025-11-26,27.8,27.9,39,5.6,1009.7,6.5,40,0,5,Partly Cloudy
1231,4,2025-11-27,26.7,26.2,60,10.2,1008.7,9.4,57,0.9,2,Partly Cloudy
1232,4,2025-11-28,29.5,31.9,37,13.0,1001.8,8.3,44,5.4,4,Cloudy
1233,4,2025-11-29,29.0,30.2,29,5.7,1009.2,8.8,40,4.2,6,Heavy Rain
1234,4,2025-11-30,28.9,31.1,44,8.9,1010.4,6.3,73,2.8,5,Foggy
1235,4,2025-12-01,26.0,28.1,54,13.5,1013.3,12.4,100,1.8,6,Foggy
1236,4,2025-12-02,21.5,21.2,67,15.7,1000.6,16.3,38,3.2,3,Heavy Rain
1237,4,2025-12-03,21.7,20.9,46,19.4,1015.6,7.2,0,0,4,Thunderstorm
1238,4,2025-12-04,25.2,25.1,38,10.1,1005.2,7.3,55,9.5,3,Partly Cloudy
1239,4,2025-12-05,24.5,26.1,27,16.7,1002.6,10.2,51,8.9,8,Partly Cloudy
1240,4,2025-12-06,22.4,22.5,66,15.6,1009.4,6.6,0,0,6,Sunny
1241,4,2025-12-07,24.4,23.4,65,18.3,1022.0,4.9,17,0,10,Partly Cloudy
1242,4,2025-12-08,22.0,21.6,80,13.6,1007.7,9.4,0,0.9,8,Partly Cloudy
1243,4,2025-12-09,22.2,23.7,79,15.0,1011.4,7.4,50,5.6,1,Partly Cloudy
1244,4,2025-12-10,26.3,29.4,30,10.0,1014.2,7.5,25,3.4,6,Sunny
1245,4,2025-12-11,22.4,21.9,36,7.5,1012.6,8.3,46,7.9,4,Clear
1246,4,2025-12-12,21.8,23.7,42,6.8,1015.0,7.9,35,5.8,4,Sunny
1247,4,2025-12-13,22.0,21.7,31,16.4,1015.0,5.1,58,3.4,3,Sunny
1248,4,2025-12-14,24.7,27.8,31,18.6,1007.7,8.3,79,0,6,Light Rain
1249,4,2025-12-15,24.6,24.8,61,11.6,1014.0,8.3,22,0,7,Sunny
1250,4,2025-12-16,26.3,29.8,62,15.5,1007.1,13.5,51,4.6,7,Light Rain
1251,4,2025-12-17,24.2,23.8,22,17.5,1002.4,13.8,22,3.5,5,Partly Cloudy
1252,4,2025-12-18,23.3,23.4,29,5.5,1016.7,9.5,62,1.9,6,Thunderstorm
1253,4,2025-12-19,24.8,26.4,60,8.3,1011.5,6.4,34,0,6,Cloudy
1254,4,2025-12-20,23.0,25.7,51,13.1,1002.7,10.7,50,0,5,Partly Cloudy
1255,4,2025-12-21,24.1,23.5,23,14.7,1004.3,11.4,39,10.3,4,Partly Cloudy
1256,4,2025-12-22,25.4,24.9,42,7.2,1014.6,9.9,35,5.3,4,Foggy
1257,4,2025-12-23,24.6,26.8,61,6.7,1011.6,8.0,95,1.2,9,Partly Cloudy
1258,4,2025-12-24,26.0,25.5,55,14.0,1014.4,10.3,25,7.2,4,Heavy Rain
1259,4,2025-12-25,23.9,25.9,43,14.2,999.1,7.0,60,5.6,2,Sunny
1260,4,2025-12-26,24.3,25.1,41,19.6,1010.0,14.6,6,0,4,Partly Cloudy
1261,4,2025-12-27,25.3,24.5,34,15.3,1011.6,9.4,28,0,7,Sunny
1262,4,2025-12-28,26.0,29.4,37,18.1,1008.4,14.6,0,2.2,5,Sunny
1263,4,2025-12-29,23.0,23.5,73,24.7,1013.3,5.4,66,0,4,Sunny
1264,4,2025-12-30,24.5,27.0,15,22.5,1012.3,7.7,53,2.8,4,Sunny
1265,4,2025-12-31,24.1,27.2,15,12.7,1015.2,9.6,35,6.6,4,Light Rain
1266,4,2026-01-01,24.3,25.1,47,17.5,1014.7,13.7,96,0,3,Sunny
1267,4,2026-01-02,22.4,25.4,42,12.9,1006.6,5.6,22,9.8,7,Partly Cloudy
1268,4,2026-01-03,22.2,25.4,24,10.8,1003.5,7.0,46,12.0,3,Sunny
1269,4,2026-01-04,23.8,23.9,38,11.9,1015.0,4.8,53,2.0,4,Heavy Rain
1270,4,2026-01-05,24.4,27.2,51,12.8,1011.1,10.8,0,0,4,Cloudy
1271,4,2026-01-06,24.9,25.7,63,5.7,1013.4,9.8,40,0,5,Sunny
1272,4,2026-01-07,25.3,23.8,39,12.9,1006.8,10.0,48,0,7,Partly Cloudy
1273,4,2026-01-08,21.5,24.9,37,10.0,1008.9,12.6,51,0,5,Sunny
1274,4,2026-01-09,21.5,20.7,47,2,1006.8,7.8,8,3.9,6,Partly Cloudy
1275,4,2026-01-10,25.5,24.8,32,7.0,1005.3,7.2,39,6.7,6,Cloudy
1276,4,2026-01-11,23.8,27.1,23,11.9,1021.1,9.8,49,0,8,Cloudy
1277,4,2026-01-12,24.6,23.5,47,4.1,1020.9,9.3,73,4.7,7,Light Rain
1278,4,2026-01-13,23.9,22.7,38,11.3,1022.4,5.1,58,0,5,Light Rain
1279,4,2026-01-14,22.1,25.6,52,18.2,1016.4,9.6,18,2.0,8,Clear
1280,4,2026-01-15,22.8,25.8,32,9.4,1012.0,9.0,19,3.7,5,Partly Cloudy
1281,4,2026-01-16,25.4,27.1,43,12.5,1013.3,5.4,61,7.6,5,Partly Cloudy
1282,4,2026-01-17,21.2,21.4,51,16.9,1011.8,6.9,100,0,5,Partly Cloudy
1283,4,2026-01-18,24.1,24.8,53,11.0,1013.1,8.8,54,0,4,Sunny
1284,4,2026-01-19,21.7,24.9,60,13.7,1005.1,11.1,47,5.1,7,Light Rain
1285,4,2026-01-20,22.6,21.7,53,15.0,1009.3,4.5,61,0,6,Partly Cloudy
1286,4,2026-01-21,22.6,22.1,44,10.3,1014.9,10.5,29,14.4,2,Light Rain
1287,4,2026-01-22,23.3,24.7,40,14.9,1014.7,10.6,0,0,5,Sunny
1288,4,2026-01-23,24.6,25.5,65,11.0,1011.2,7.9,44,0.5,2,Sunny
1289,4,2026-01-24,23.0,24.5,74,4.0,1010.3,11.7,53,0,5,Heavy Rain
1290,4,2026-01-25,20.8,20.5,53,9.0,1007.0,10.3,19,3.4,6,Partly Cloudy
1291,4,2026-01-26,25.4,26.9,18,9.9,1001.8,4.0,35,0,5,Sunny
1292,4,2026-01-27,24.5,24.4,21,13.3,1004.9,9.2,42,0.3,6,Sunny
1293,4,2026-01-28,23.8,26.1,60,14.7,1013.9,8.2,23,0,2,Sunny
1294,4,2026-01-29,21.9,21.8,31,10.5,1004.7,9.7,56,3.5,5,Thunderstorm
1295,4,2026-01-30,23.3,23.6,35,19.3,1003.0,7.9,30,0,3,Sunny
1296,4,2026-01-31,21.9,23.2,70,2.6,1005.8,12.7,59,2.0,6,Sunny
1297,4,2026-02-01,24.3,25.4,55,10.7,1011.5,2.3,31,5.8,5,Cloudy
1298,4,2026-02-02,26.1,27.8,28,9.7,1013.1,11.0,4,0,5,Foggy
1299,4,2026-02-03,24.8,24.5,33,7.0,1021.9,10.6,46,2.2,5,Sunny
1300,4,2026-02-04,27.9,28.9,56,8.3,1020.0,8.8,41,1.2,3,Cloudy
1301,4,2026-02-05,27.0,28.3,64,13.7,1013.0,12.2,84,0.9,3,Thunderstorm
1302,4,2026-02-06,24.3,23.9,38,2,1008.0,8.9,25,0,4,Sunny
1303,4,2026-02-07,24.5,26.0,38,15.8,1010.8,10.3,44,1.9,3,Partly Cloudy
1304,4,2026-02-08,25.5,24.9,32,20.7,1013.8,8.8,0,2.9,7,Light Rain
1305,4,2026-02-09,27.7,29.6,66,6.0,1009.7,9.6,22,0,6,Partly Cloudy
1306,4,2026-02-10,25.0,24.6,37,13.9,1015.9,5.0,45,0,3,Partly Cloudy
1307,4,2026-02-11,27.3,30.4,25,12.8,1013.5,5.4,54,0,5,Sunny
1308,4,2026-02-12,23.8,22.4,45,12.0,1011.0,5.2,59,3.1,5,Partly Cloudy
1309,4,2026-02-13,26.7,30.1,44,7.2,1009.4,12.6,43,2.0,6,Partly Cloudy
1310,4,2026-02-14,28.2,31.6,51,14.2,1009.4,5.0,0,3.8,1,Foggy
1311,4,2026-02-15,24.4,23.5,42,6.6,1018.0,6.5,44,1.8,4,Light Rain
1312,4,2026-02-16,24.6,25.1,43,11.0,1012.1,6.4,57,0.9,5,Thunderstorm
1313,4,2026-02-17,26.8,30.1,62,6.5,1010.2,7.3,41,9.4,6,Light Rain
1314,4,2026-02-18,27.6,31.1,43,18.2,1013.1,11.0,20,0,2,Light Rain
1315,4,2026-02-19,27.2,27.1,57,14.5,1014.2,6.2,7,9.7,5,Partly Cloudy
1316,4,2026-02-20,26.7,27.2,26,7.8,1008.2,13.2,41,5.9,7,Thunderstorm
1317,4,2026-02-21,26.9,27.4,51,11.5,1010.9,10.4,77,0,3,Light Rain
1318,4,2026-02-22,27.9,28.1,51,24.4,1002.6,10.4,63,0,3,Thunderstorm
1319,4,2026-02-23,26.4,29.8,52,3.0,1002.1,11.8,100,0,3,Cloudy
1320,4,2026-02-24,24.8,26.1,40,19.7,1007.5,7.2,5,0,5,Heavy Rain
1321,4,2026-02-25,25.4,28.6,18,10.7,1012.1,11.3,10,6.0,7,Partly Cloudy
1322,4,2026-02-26,27.7,30.7,58,12.1,1011.2,9.8,16,3.1,6,Sunny
1323,4,2026-02-27,28.3,28.0,22,17.2,1008.4,8.7,47,0,6,Sunny
1324,4,2026-02-28,27.4,26.3,46,11.7,1025.7,6.9,56,0,7,Partly Cloudy
1325,4,2026-03-01,30.4,29.9,27,14.9,1002.8,9.5,73,2.3,9,Sunny
1326,4,2026-03-02,32.0,34.8,48,7.4,1016.0,12.1,67,0,6,Clear
1327,4,2026-03-03,31.0,29.6,62,13.4,1016.7,7.4,35,0,6,Foggy
1328,4,2026-03-04,30.8,33.0,22,12.8,1028.2,11.1,50,2.5,3,Sunny
1329,4,2026-03-05,30.6,29.2,66,19.2,1013.7,3.3,17,2.9,4,Partly Cloudy
1330,4,2026-03-06,33.1,34.9,50,18.3,1013.4,8.1,17,4.6,6,Sunny
1331,4,2026-03-07,30.0,30.2,52,13.8,1013.1,7.6,42,0.6,8,Foggy
1332,4,2026-03-08,32.4,31.1,18,13.9,1016.0,7.0,1,1.4,9,Light Rain
1333,4,2026-03-09,33.1,32.1,61,18.3,1018.3,7.9,23,2.7,7,Cloudy
1334,4,2026-03-10,32.0,33.7,42,16.4,1015.2,8.4,76,0,7,Sunny
1335,4,2026-03-11,33.2,33.5,18,18.5,1021.2,6.2,56,3.0,4,Partly Cloudy
1336,4,2026-03-12,33.5,33.9,36,11.8,1013.2,9.4,29,0,8,Sunny
1337,4,2026-03-13,29.2,28.4,44,11.3,1020.8,10.6,73,6.3,7,Thunderstorm
1338,4,2026-03-14,29.2,32.3,44,17.8,1002.7,10.1,71,0,7,Partly Cloudy
1339,4,2026-03-15,31.7,32.9,48,9.3,1016.0,11.1,51,0,1,Cloudy
1340,4,2026-03-16,29.7,32.0,41,14.5,1006.2,9.3,64,6.4,8,Thunderstorm
1341,4,2026-03-17,32.4,31.0,29,2,1004.7,11.2,73,0,9,Heavy Rain
1342,4,2026-03-18,32.9,34.6,60,12.1,1007.5,7.3,33,1.4,5,Sunny
1343,4,2026-03-19,28.8,27.7,52,10.2,1007.4,7.1,23,4.7,9,Partly Cloudy
1344,4,2026-03-20,31.2,31.3,15,7.6,1024.6,6.5,43,6.8,5,Light Rain
1345,4,2026-03-21,33.1,34.6,35,6.5,1008.4,9.2,22,0.9,4,Sunny
1346,4,2026-03-22,29.8,29.7,43,10.5,1018.0,6.9,95,7.0,6,Partly Cloudy
1347,4,2026-03-23,30.0,32.6,30,11.4,1010.5,11.6,22,0,8,Light Rain
1348,4,2026-03-24,30.0,31.9,40,8.0,1016.7,7.1,85,0,6,Light Rain
1349,4,2026-03-25,32.9,34.6,52,20.5,1012.8,7.6,27,0,7,Sunny
1350,4,2026-03-26,31.3,32.5,62,16.1,1017.5,8.9,100,7.2,2,Sunny
1351,4,2026-03-27,29.4,32.6,60,9.6,1018.9,8.8,40,8.2,7,Partly Cloudy
1352,4,2026-03-28,33.4,34.9,50,7.1,1011.9,10.2,56,0,10,Sunny
1353,4,2026-03-29,32.7,32.6,34,10.8,1013.9,3.4,38,0,9,Sunny
1354,4,2026-03-30,30.2,31.8,33,11.1,1017.3,9.4,79,0,6,Cloudy
1355,4,2026-03-31,32.7,32.0,33,10.6,1013.0,13.4,53,0,3,Sunny
1356,4,2026-04-01,36.2,39.6,20,11.3,1017.9,13.0,72,1.7,9,Sunny
1357,4,2026-04-02,33.4,33.0,54,14.3,1008.2,12.1,25,0,7,Sunny
1358,4,2026-04-03,36.1,36.8,52,11.7,1005.1,7.2,29,0,7,Thunderstorm
1359,4,2026-04-04,35.0,37.4,32,11.3,1002.7,9.0,63,0,5,Cloudy
1360,4,2026-04-05,36.0,36.4,62,12.8,1007.0,8.0,68,0.5,9,Sunny
1361,4,2026-04-06,35.5,36.3,80,13.8,1011.3,12.9,2,3.7,6,Partly Cloudy
1362,4,2026-04-07,35.0,37.1,54,13.8,1009.6,8.9,63,0,11,Partly Cloudy
1363,4,2026-04-08,33.3,36.1,33,6.7,1015.3,4.5,69,0,7,Foggy
1364,4,2026-04-09,33.0,35.0,39,13.9,1011.8,11.5,34,0,11,Sunny
1365,4,2026-04-10,37.1,36.7,38,17.6,1011.3,10.1,80,3.3,8,Foggy
1366,4,2026-04-11,33.4,34.6,15,21.9,1006.5,9.4,90,3.7,10,Sunny
1367,4,2026-04-12,33.0,35.6,48,14.3,1001.1,10.0,43,0,8,Sunny
1368,4,2026-04-13,36.8,39.1,40,11.0,1010.9,8.1,45,1.7,7,Sunny
1369,4,2026-04-14,33.2,36.0,55,6.4,1010.2,10.8,50,3.1,7,Light Rain
1370,4,2026-04-15,32.8,33.2,66,17.6,1011.0,10.1,9,0,9,Partly Cloudy
1371,4,2026-04-16,35.1,38.4,58,10.4,1003.5,6.6,45,0,5,Partly Cloudy
1372,4,2026-04-17,35.0,37.5,43,13.8,1018.8,7.6,61,0,6,Partly Cloudy
1373,4,2026-04-18,34.4,34.5,46,12.9,1003.1,10.4,75,10.1,8,Cloudy
1374,4,2026-04-19,34.0,33.7,21,15.6,1011.4,6.3,56,0,7,Thunderstorm
1375,4,2026-04-20,34.8,35.4,80,15.9,1021.8,5.6,43,2.4,5,Cloudy
1376,4,2026-04-21,34.7,36.2,48,8.3,1016.7,3.2,53,5.2,5,Partly Cloudy
1377,4,2026-04-22,33.5,36.6,69,25.4,1016.8,12.1,44,1.8,7,Sunny
1378,4,2026-04-23,34.5,37.0,63,5.2,1013.1,8.8,53,0,7,Partly Cloudy
1379,4,2026-04-24,34.9,37.2,70,14.0,1010.0,5.8,100,7.0,9,Cloudy
1380,4,2026-04-25,34.7,36.8,39,11.7,1014.3,10.0,39,0,8,Sunny
1381,4,2026-04-26,34.0,37.3,52,18.1,1001.3,11.3,63,6.7,7,Sunny
1382,4,2026-04-27,32.8,35.6,78,11.4,1017.9,11.6,56,14.1,6,Partly Cloudy
1383,4,2026-04-28,32.9,33.7,62,7.9,1022.6,8.4,64,0,3,Heavy Rain
1384,4,2026-04-29,34.2,36.0,34,4.7,1009.5,10.7,16,0,4,Light Rain
1385,4,2026-04-30,33.7,36.3,34,13.6,1015.7,8.2,100,0,10,Heavy Rain
1386,4,2026-05-01,35.8,38.4,51,2.9,1007.1,10.2,100,0,7,Sunny
1387,4,2026-05-02,37.2,37.5,44,6.8,1009.8,9.9,60,6.4,8,Partly Cloudy
1388,4,2026-05-03,38.9,39.6,43,13.1,1007.8,8.4,46,3.3,7,Sunny
1389,4,2026-05-04,38.9,39.9,64,10.3,1001.3,11.7,37,8.5,8,Partly Cloudy
1390,4,2026-05-05,36.4,35.3,53,19.8,1016.3,12.1,47,0,7,Clear
1391,4,2026-05-06,38.5,40.2,46,12.0,1012.4,10.2,69,0,6,Partly Cloudy
1392,4,2026-05-07,37.4,36.1,19,15.5,1007.7,12.2,53,8.8,7,Heavy Rain
1393,4,2026-05-08,35.5,34.8,15,22.0,1017.3,11.1,22,0,8,Sunny
1394,4,2026-05-09,37.5,37.3,34,7.2,1003.7,11.8,64,0,7,Thunderstorm
1395,4,2026-05-10,37.8,39.8,50,7.6,1006.0,8.9,38,0,8,Clear
1396,4,2026-05-11,36.0,36.1,35,12.2,1014.4,9.6,53,0,6,Sunny
1397,4,2026-05-12,36.7,35.9,68,15.8,1008.0,6.0,40,0,9,Foggy
1398,4,2026-05-13,37.3,38.7,60,15.2,1009.4,8.4,46,2.7,8,Sunny
1399,4,2026-05-14,34.7,37.5,45,15.2,1002.2,9.1,14,6.2,7,Partly Cloudy
1400,4,2026-05-15,39.3,39.9,52,7.6,1023.2,5.5,29,11.0,7,Clear
1401,4,2026-05-16,36.6,37.5,53,11.8,1014.3,7.8,0,0,10,Partly Cloudy
1402,4,2026-05-17,38.4,40.1,32,9.8,1000.5,8.9,46,0,7,Partly Cloudy
1403,4,2026-05-18,35.6,35.8,32,5.1,1003.6,8.9,100,0,5,Partly Cloudy
1404,4,2026-05-19,39.2,41.7,32,4.3,1013.7,6.0,36,0.6,6,Partly Cloudy
1405,4,2026-05-20,36.5,38.1,49,6.5,1021.0,5.0,74,0,7,Cloudy
1406,4,2026-05-21,36.7,36.7,58,11.2,1009.6,9.7,99,0.4,9,Cloudy
1407,4,2026-05-22,34.7,38.0,31,13.6,997.3,11.7,51,0,8,Partly Cloudy
1408,4,2026-05-23,37.0,40.3,28,14.0,1002.8,7.8,77,17.6,9,Sunny
1409,4,2026-05-24,37.8,37.7,53,14.4,1018.7,8.8,30,7.1,8,Sunny
1410,4,2026-05-25,37.7,40.9,67,14.6,1011.4,9.0,26,0,5,Partly Cloudy
1411,4,2026-05-26,39.0,38.5,49,13.9,1015.7,8.1,15,0,11,Thunderstorm
1412,4,2026-05-27,38.8,37.3,63,12.6,1021.4,10.7,0,3.4,7,Partly Cloudy
1413,4,2026-05-28,35.1,37.4,48,6.5,1017.4,11.6,43,3.0,7,Partly Cloudy
1414,4,2026-05-29,35.4,38.6,31,10.3,998.0,4.2,0,2.4,1,Sunny
1415,4,2026-05-30,36.2,37.3,41,8.9,1021.1,8.8,31,4.9,4,Sunny
1416,4,2026-05-31,37.1,39.7,61,12.8,1014.8,6.2,12,0.5,6,Clear
1417,4,2026-06-01,32.6,34.4,60,9.0,1011.8,6.5,35,0,7,Sunny
1418,4,2026-06-02,33.3,36.7,49,18.6,1007.5,4.9,69,12.2,4,Sunny
1419,4,2026-06-03,35.7,37.2,38,11.1,1015.6,11.2,85,0.3,3,Sunny
1420,4,2026-06-04,35.7,35.8,63,8.5,1021.3,7.7,93,5.3,6,Clear
1421,4,2026-06-05,32.2,32.0,39,14.0,1007.7,11.2,72,3.8,7,Sunny
1422,4,2026-06-06,31.6,35.0,51,8.3,1019.4,12.9,3,0,3,Partly Cloudy
1423,4,2026-06-07,32.0,31.8,29,21.1,1012.7,10.6,51,0,4,Cloudy
1424,4,2026-06-08,34.2,37.0,73,14.4,1004.0,5.6,27,0,7,Sunny
1425,4,2026-06-09,36.0,38.3,78,14.8,1003.3,10.8,44,2.4,9,Cloudy
1426,4,2026-06-10,32.0,32.9,60,7.4,1012.1,7.1,40,0,4,Heavy Rain
1427,4,2026-06-11,31.9,31.2,33,6.8,1016.7,6.4,62,0.9,5,Clear
1428,4,2026-06-12,35.8,36.8,36,12.5,1011.0,7.0,42,3.4,2,Sunny
1429,4,2026-06-13,34.2,33.0,50,19.2,1013.6,11.9,31,5.6,1,Sunny
1430,4,2026-06-14,32.7,35.5,27,15.7,1015.4,7.3,21,6.6,5,Sunny
1431,4,2026-06-15,32.8,31.9,54,18.6,1017.5,11.6,50,1.8,8,Light Rain
1432,4,2026-06-16,34.9,34.1,45,14.5,1025.9,5.8,29,0,1,Sunny
1433,4,2026-06-17,32.0,31.5,60,18.3,1013.7,4.1,33,6.0,3,Partly Cloudy
1434,4,2026-06-18,32.5,34.2,26,13.3,1016.4,12.4,9,0,3,Foggy
1435,4,2026-06-19,33.7,33.5,37,13.2,1013.2,4.4,45,0,5,Sunny
1436,4,2026-06-20,32.9,32.3,52,12.7,1004.3,9.1,36,0,5,Sunny
1437,4,2026-06-21,32.5,35.3,66,2,1010.2,11.8,33,1.7,6,Partly Cloudy
1438,4,2026-06-22,36.4,37.7,24,10.2,1008.4,8.7,69,0.4,6,Thunderstorm
1439,4,2026-06-23,34.1,34.2,41,13.0,1013.8,8.7,60,0,5,Foggy
1440,4,2026-06-24,35.8,37.2,83,22.0,1004.8,4.2,0,15.6,5,Partly Cloudy
1441,4,2026-06-25,34.9,36.2,44,11.9,1012.0,10.1,30,10.1,5,Cloudy
1442,4,2026-06-26,34.6,36.4,72,18.3,1009.1,7.5,64,0,2,Partly Cloudy
1443,4,2026-06-27,35.8,36.1,46,5.8,1004.6,9.1,10,0,8,Sunny
1444,4,2026-06-28,35.8,35.3,64,2,1021.4,12.4,62,6.9,5,Sunny
1445,4,2026-06-29,35.2,34.8,54,14.2,1016.4,7.7,81,0.0,8,Sunny
1446,4,2026-06-30,36.1,37.7,25,15.2,1013.5,5.6,21,4.6,4,Partly Cloudy
1447,4,2026-07-01,28.9,28.2,61,3.9,1017.2,7.7,90,3.5,6,Partly Cloudy
1448,4,2026-07-02,28.6,30.0,56,19.7,1011.0,12.8,28,0.6,5,Light Rain
1449,4,2026-07-03,32.4,33.8,55,9.2,1012.9,7.4,60,5.1,6,Sunny
1450,4,2026-07-04,27.8,28.5,51,11.1,1010.0,8.4,5,0,7,Light Rain
1451,4,2026-07-05,31.7,32.4,49,3.2,1014.2,11.0,48,5.4,7,Partly Cloudy
1452,4,2026-07-06,27.9,27.2,86,16.6,1013.8,5.4,60,8.8,8,Light Rain
1453,4,2026-07-07,31.9,33.1,76,8.1,1018.7,8.2,32,9.8,6,Cloudy
1454,4,2026-07-08,28.6,29.3,42,16.5,1021.1,7.0,52,0,2,Heavy Rain
1455,4,2026-07-09,31.7,31.2,53,20.3,1008.4,9.2,6,0,5,Light Rain
1456,4,2026-07-10,30.2,33.0,64,7.3,1008.8,6.7,13,4.8,4,Sunny
1457,4,2026-07-11,31.9,34.4,60,13.6,1015.7,6.6,73,7.4,7,Sunny
1458,4,2026-07-12,28.8,30.0,69,12.7,1009.4,4.2,48,10.8,8,Light Rain
1459,4,2026-07-13,27.9,27.1,45,13.9,1009.4,8.2,47,0,2,Partly Cloudy
1460,4,2026-07-14,27.7,26.3,17,19.3,1012.5,13.5,52,9.2,5,Light Rain
1461,5,2025-07-15,29.5,30.9,68,13.6,1013.6,8.7,52,0,3,Light Rain
1462,5,2025-07-16,28.5,30.6,79,16.3,1010.6,6.9,6,0,5,Sunny
1463,5,2025-07-17,26.3,27.5,73,18.0,1006.2,8.5,3,2.6,7,Sunny
1464,5,2025-07-18,28.6,27.3,83,11.0,1012.2,8.5,47,3.6,5,Sunny
1465,5,2025-07-19,26.7,26.9,52,16.0,1003.7,8.7,18,8.3,5,Sunny
1466,5,2025-07-20,26.6,26.7,68,9.5,1006.1,10.9,6,2.8,5,Light Rain
1467,5,2025-07-21,28.6,27.4,64,17.0,1015.7,6.5,13,0,8,Cloudy
1468,5,2025-07-22,30.2,33.3,62,12.7,1013.0,8.9,53,8.3,6,Heavy Rain
1469,5,2025-07-23,26.1,27.4,59,11.9,1007.7,7.6,55,1.1,7,Foggy
1470,5,2025-07-24,28.1,28.5,54,12.5,1003.7,10.8,53,5.2,6,Light Rain
1471,5,2025-07-25,28.6,28.6,69,17.7,1006.3,5.5,33,5.9,5,Light Rain
1472,5,2025-07-26,27.3,29.4,76,8.6,1010.3,7.4,85,14.6,7,Heavy Rain
1473,5,2025-07-27,27.0,30.4,49,15.0,1011.0,4.8,50,2.7,4,Light Rain
1474,5,2025-07-28,27.2,29.1,66,8.6,1025.6,9.5,42,9.0,6,Partly Cloudy
1475,5,2025-07-29,26.9,26.9,36,7.8,997.6,8.8,51,0,3,Partly Cloudy
1476,5,2025-07-30,26.4,29.8,74,5.4,1025.0,4.4,55,12.5,6,Sunny
1477,5,2025-07-31,28.9,27.7,67,9.1,1014.6,8.1,47,0,6,Partly Cloudy
1478,5,2025-08-01,28.0,28.5,50,12.5,1014.3,9.9,52,0,4,Light Rain
1479,5,2025-08-02,28.4,29.6,52,9.9,1003.9,7.0,51,8.0,4,Sunny
1480,5,2025-08-03,28.9,31.7,67,9.9,996.2,12.0,28,0,5,Partly Cloudy
1481,5,2025-08-04,26.4,27.2,45,12.0,999.7,7.4,48,3.4,6,Clear
1482,5,2025-08-05,24.6,23.6,85,12.4,1008.1,11.3,69,8.0,4,Partly Cloudy
1483,5,2025-08-06,26.9,28.9,59,16.1,1014.0,8.8,41,0,8,Sunny
1484,5,2025-08-07,26.3,28.8,60,13.2,1012.5,8.6,54,9.2,7,Light Rain
1485,5,2025-08-08,25.9,27.1,62,17.0,999.7,9.7,9,0,4,Light Rain
1486,5,2025-08-09,29.2,30.7,65,10.0,1010.9,6.8,52,1.7,5,Foggy
1487,5,2025-08-10,28.0,30.8,55,17.8,1002.7,11.3,62,0,5,Partly Cloudy
1488,5,2025-08-11,26.5,27.2,47,12.4,1009.2,8.6,33,11.2,8,Sunny
1489,5,2025-08-12,24.7,24.2,78,11.6,1012.7,11.4,53,2.3,5,Sunny
1490,5,2025-08-13,26.8,26.9,57,11.9,1008.2,9.8,61,8.5,4,Heavy Rain
1491,5,2025-08-14,27.0,26.4,44,9.5,1014.6,6.8,0,0,1,Heavy Rain
1492,5,2025-08-15,26.0,29.3,30,15.2,1014.4,4.8,30,14.4,5,Partly Cloudy
1493,5,2025-08-16,25.7,28.5,81,7.7,1005.0,8.5,54,12.4,4,Sunny
