AQIID,CityID,Date,AQI,AQICategory,PM2_5,PM10,CO_mg_m3,NO2_ug_m3,SO2_ug_m3,O3_ug_m3
1228,4,2025-11-24,171,Poor,83.7,121.9,1.26,36.7,5.8,33.9
1229,4,2025-11-25,189,Poor,79.6,123.4,1.37,9.3,15.9,22.2
1230,4,2025-11-26,113,Poor,60.8,98.7,0.93,22.0,11.4,48.9
1231,4,2025-11-27,171,Poor,73.3,113.3,0.73,35.1,14.5,36.8
1232,4,2025-11-28,130,Poor,52.0,80.9,1.26,38.5,10.3,16.0
1233,4,2025-11-29,126,Poor,51.6,84.7,0.2,12.3,14.0,20.0
1234,4,2025-11-30,139,Poor,67.8,117.1,0.74,23.3,14.2,30.8
1235,4,2025-12-01,188,Poor,98.4,153.2,0.83,18.7,16.4,29.8
1236,4,2025-12-02,166,Poor,77.1,123.6,0.84,33.9,14.6,25.9
1237,4,2025-12-03,108,Poor,54.3,95.4,0.81,40.1,9.4,18.2
1238,4,2025-12-04,177,Poor,94.6,155.8,1.53,45.3,16.1,20.4
1239,4,2025-12-05,136,Poor,79.7,134.0,1.48,31.3,9.6,20.7
1240,4,2025-12-06,179,Poor,107.0,159.5,1.01,27.6,7.1,34.6
1241,4,2025-12-07,167,Poor,70.7,121.8,1.35,29.3,14.5,19.2
1242,4,2025-12-08,99,Moderate,46.2,82.7,0.38,18.2,13.8,18.1
1243,4,2025-12-09,91,Moderate,45.5,75.7,0.87,23.3,8.1,29.6
1244,4,2025-12-10,198,Poor,103.2,174.7,0.96,21.1,8.8,40.5
1245,4,2025-12-11,168,Poor,90.7,154.9,1.46,32.4,15.4,23.1
1246,4,2025-12-12,177,Poor,75.0,109.8,1.38,39.0,9.6,2
1247,4,2025-12-13,170,Poor,96.6,140.9,1.18,47.8,8.6,39.2
1248,4,2025-12-14,123,Poor,50.0,70.5,1.14,28.0,9.2,17.9
1249,4,2025-12-15,96,Moderate,53.6,79.4,0.2,34.9,17.6,14.6
1250,4,2025-12-16,179,Poor,100.8,143.1,0.2,44.1,16.8,19.2
1251,4,2025-12-17,111,Poor,59.2,82.9,0.88,53.4,13.4,16.8
1252,4,2025-12-18,186,Poor,108.3,178.5,1.0,48.6,18.0,4.9
1253,4,2025-12-19,123,Poor,51.7,87.4,1.81,32.4,19.8,31.0
1254,4,2025-12-20,139,Poor,59.9,87.5,1.31,37.2,8.5,43.3
1255,4,2025-12-21,137,Poor,59.7,100.0,1.19,55.2,14.4,37.0
1256,4,2025-12-22,156,Poor,90.6,156.9,0.58,40.6,16.3,31.1
1257,4,2025-12-23,123,Poor,61.0,90.0,1.25,28.3,9.4,39.3
1258,4,2025-12-24,125,Poor,62.0,105.9,0.74,60.4,11.4,33.3
1259,4,2025-12-25,118,Poor,66.6,99.8,1.28,48.7,7.8,19.8
1260,4,2025-12-26,127,Poor,69.3,108.5,1.92,45.9,13.1,36.0
1261,4,2025-12-27,139,Poor,59.4,85.3,1.23,47.2,13.3,42.0
1262,4,2025-12-28,151,Poor,84.3,140.3,1.05,13.4,16.6,30.4
1263,4,2025-12-29,134,Poor,80.3,142.2,0.8,45.2,15.9,7.3
1264,4,2025-12-30,142,Poor,84.7,125.5,0.99,17.9,19.2,21.8
1265,4,2025-12-31,192,Poor,108.8,192.2,1.28,49.7,17.1,43.8
1266,4,2026-01-01,213,Unhealthy,111.8,180.3,1.43,41.4,17.3,29.1
1267,4,2026-01-02,143,Poor,63.5,102.3,1.32,8.6,22.8,25.5
1268,4,2026-01-03,120,Poor,50.0,86.1,1.81,38.7,14.6,25.5
1269,4,2026-01-04,189,Poor,96.7,169.7,0.45,53.1,11.9,42.5
1270,4,2026-01-05,103,Poor,44.1,76.6,1.22,22.4,14.7,23.0
1271,4,2026-01-06,116,Poor,61.7,108.7,1.37,20.7,7.3,15.3
1272,4,2026-01-07,197,Poor,96.6,142.4,0.69,45.2,7.4,24.0
1273,4,2026-01-08,133,Poor,57.4,91.9,1.17,33.7,19.0,31.6
1274,4,2026-01-09,140,Poor,73.7,121.5,1.1,36.7,18.9,32.0
1275,4,2026-01-10,108,Poor,51.1,81.3,0.64,23.4,11.4,28.5
1276,4,2026-01-11,167,Poor,86.0,142.4,1.8,26.7,21.6,31.0
1277,4,2026-01-12,110,Poor,64.2,94.6,1.13,8.8,21.8,38.4
1278,4,2026-01-13,58,Moderate,26.6,44.4,1.49,20.7,7.6,23.4
1279,4,2026-01-14,94,Moderate,42.0,68.2,0.68,16.6,9.6,27.8
1280,4,2026-01-15,127,Poor,50.8,89.9,1.72,32.9,21.3,15.0
1281,4,2026-01-16,112,Poor,51.6,78.6,0.56,43.1,7.3,34.9
1282,4,2026-01-17,165,Poor,67.9,97.9,1.01,16.8,15.4,19.2
1283,4,2026-01-18,187,Poor,81.2,137.1,1.0,24.8,13.3,23.9
1284,4,2026-01-19,123,Poor,68.3,116.1,0.44,14.7,5.6,25.6
1285,4,2026-01-20,235,Unhealthy,102.3,171.5,1.29,38.1,13.0,24.6
1286,4,2026-01-21,121,Poor,66.8,95.0,1.49,51.2,9.5,24.5
1287,4,2026-01-22,99,Moderate,46.1,71.1,1.73,41.9,11.4,28.7
1288,4,2026-01-23,147,Poor,60.4,103.0,0.28,47.3,10.1,22.3
1289,4,2026-01-24,116,Poor,50.1,72.2,0.42,25.2,15.5,14.5
1290,4,2026-01-25,125,Poor,53.0,77.7,1.05,41.9,14.1,22.5
1291,4,2026-01-26,87,Moderate,40.8,60.0,1.73,26.8,8.7,20.6
1292,4,2026-01-27,154,Poor,66.5,108.5,1.54,59.7,8.9,40.0
1293,4,2026-01-28,86,Moderate,39.6,60.1,0.77,35.1,6.1,42.8
1294,4,2026-01-29,106,Poor,51.5,76.1,0.61,39.6,9.7,10.0
1295,4,2026-01-30,114,Poor,52.3,83.8,1.44,9.7,9.0,38.7
1296,4,2026-01-31,134,Poor,69.2,121.8,0.89,47.6,11.3,19.3
1297,4,2026-02-01,15,Good,8.8,12.5,0.8,16.1,13.8,8.2
1298,4,2026-02-02,36,Good,20.6,29.4,0.7,47.2,11.0,33.0
1299,4,2026-02-03,106,Poor,53.1,74.4,1.09,43.8,8.2,18.1
1300,4,2026-02-04,108,Poor,56.5,80.1,1.08,31.3,13.3,12.9
1301,4,2026-02-05,72,Moderate,42.5,66.1,1.13,14.1,11.6,33.6
1302,4,2026-02-06,38,Good,15.4,23.4,0.51,45.1,7.2,45.3
1303,4,2026-02-07,61,Moderate,32.2,47.1,0.93,32.1,14.1,29.8
1304,4,2026-02-08,15,Good,7.7,11.3,1.36,17.5,11.1,46.4
1305,4,2026-02-09,146,Poor,62.3,99.5,0.99,36.2,24.5,44.7
1306,4,2026-02-10,115,Poor,57.8,87.0,1.44,21.5,11.1,32.2
1307,4,2026-02-11,35,Good,15.9,27.1,0.24,26.7,10.6,36.6
1308,4,2026-02-12,72,Moderate,41.7,74.9,1.17,49.0,8.5,17.0
1309,4,2026-02-13,42,Good,22.0,37.4,0.71,24.9,13.9,49.2
1310,4,2026-02-14,48,Good,25.4,41.7,0.99,40.4,10.4,13.8
1311,4,2026-02-15,67,Moderate,26.9,45.1,1.29,39.8,12.9,19.7
1312,4,2026-02-16,24,Good,11.8,20.1,1.34,41.9,9.1,23.4
1313,4,2026-02-17,68,Moderate,34.6,58.4,1.14,38.6,11.3,24.1
1314,4,2026-02-18,50,Good,30.0,45.9,1.11,18.0,17.8,36.7
1315,4,2026-02-19,147,Poor,60.6,105.4,0.5,26.0,16.4,29.1
1316,4,2026-02-20,51,Moderate,29.7,53.4,0.69,50.3,12.4,29.6
1317,4,2026-02-21,73,Moderate,36.6,55.6,1.17,47.2,15.2,6.1
1318,4,2026-02-22,53,Moderate,25.5,38.5,1.54,38.0,7.9,31.1
1319,4,2026-02-23,108,Poor,45.8,82.3,1.18,37.7,13.1,30.7
1320,4,2026-02-24,107,Poor,52.4,83.1,1.86,35.3,3.8,34.2
1321,4,2026-02-25,126,Poor,51.1,89.1,1.08,13.6,18.3,20.9
1322,4,2026-02-26,88,Moderate,38.9,60.1,1.69,48.1,11.2,47.8
1323,4,2026-02-27,94,Moderate,43.5,74.4,1.85,20.6,19.2,22.3
1324,4,2026-02-28,70,Moderate,34.5,49.1,0.63,44.0,13.8,32.0
1325,4,2026-03-01,33,Good,18.6,28.9,0.76,23.2,2.7,19.3
1326,4,2026-03-02,53,Moderate,21.4,34.4,1.28,46.4,15.0,28.7
1327,4,2026-03-03,85,Moderate,45.2,63.8,1.83,17.8,4.9,19.2
1328,4,2026-03-04,110,Poor,61.1,99.8,0.75,53.0,13.1,35.5
1329,4,2026-03-05,73,Moderate,34.3,56.7,1.36,27.8,13.6,15.3
1330,4,2026-03-06,130,Poor,70.1,105.7,0.99,26.6,6.5,25.1
1331,4,2026-03-07,64,Moderate,25.6,41.6,0.65,52.8,16.6,22.1
1332,4,2026-03-08,24,Good,10.0,16.9,1.15,48.5,8.6,41.2
1333,4,2026-03-09,88,Moderate,39.9,58.5,1.33,57.7,17.3,39.2
1334,4,2026-03-10,78,Moderate,43.0,61.9,0.64,35.9,9.0,23.6
1335,4,2026-03-11,74,Moderate,41.6,69.0,0.64,45.5,5.3,36.7
1336,4,2026-03-12,154,Poor,66.9,95.0,0.88,34.7,15.1,22.1
1337,4,2026-03-13,24,Good,13.0,22.7,1.03,45.6,15.8,30.9
1338,4,2026-03-14,15,Good,6.3,11.0,0.71,28.0,12.4,25.5
1339,4,2026-03-15,70,Moderate,40.2,72.2,1.31,33.3,11.5,30.8
1340,4,2026-03-16,26,Good,13.1,19.2,1.07,40.4,14.5,29.4
1341,4,2026-03-17,91,Moderate,53.6,79.8,0.55,31.2,10.4,13.0
1342,4,2026-03-18,77,Moderate,34.0,48.1,1.97,32.9,16.4,14.1
1343,4,2026-03-19,54,Moderate,29.2,48.3,1.14,26.5,12.0,38.7
1344,4,2026-03-20,55,Moderate,24.6,39.4,1.11,31.3,8.9,21.5
1345,4,2026-03-21,124,Poor,66.7,109.8,1.93,2,5.8,24.6
1346,4,2026-03-22,83,Moderate,39.6,62.6,0.82,25.7,14.6,29.5
1347,4,2026-03-23,90,Moderate,36.2,62.8,1.23,27.9,7.6,25.3
1348,4,2026-03-24,26,Good,13.9,20.6,1.4,47.8,17.7,38.3
1349,4,2026-03-25,99,Moderate,52.1,75.0,0.87,35.6,15.8,18.2
1350,4,2026-03-26,48,Good,25.8,46.3,1.25,25.4,4.2,18.1
1351,4,2026-03-27,132,Poor,60.3,107.1,1.47,43.4,10.4,25.0
1352,4,2026-03-28,151,Poor,78.0,132.1,0.75,39.2,9.2,29.2
1353,4,2026-03-29,84,Moderate,41.8,71.7,1.02,32.8,14.4,42.8
1354,4,2026-03-30,117,Poor,56.4,91.8,0.29,20.2,13.7,19.8
1355,4,2026-03-31,96,Moderate,44.3,74.3,0.86,28.3,15.3,35.6
1356,4,2026-04-01,87,Moderate,40.3,61.5,0.96,21.2,4.6,27.0
1357,4,2026-04-02,48,Good,27.5,48.2,1.34,15.4,5.2,28.0
1358,4,2026-04-03,174,Poor,86.2,139.9,1.27,42.3,9.1,24.0
1359,4,2026-04-04,31,Good,18.3,28.1,1.31,18.7,10.8,16.5
1360,4,2026-04-05,78,Moderate,46.8,79.5,1.75,34.6,15.8,27.9
1361,4,2026-04-06,91,Moderate,39.4,60.2,1.35,36.7,3.1,23.9
1362,4,2026-04-07,15,Good,8.0,12.1,1.37,40.7,14.3,33.5
1363,4,2026-04-08,101,Poor,43.4,68.5,0.77,48.9,8.5,17.5
1364,4,2026-04-09,129,Poor,52.9,88.3,1.28,28.1,13.1,50.2
1365,4,2026-04-10,34,Good,17.4,27.8,0.74,26.7,13.0,24.9
1366,4,2026-04-11,86,Moderate,34.4,52.9,0.2,29.2,7.5,30.3
1367,4,2026-04-12,142,Poor,79.1,141.4,0.73,41.6,11.0,39.6
1368,4,2026-04-13,100,Moderate,56.0,95.7,0.97,39.0,17.6,32.5
1369,4,2026-04-14,79,Moderate,42.5,68.3,0.59,33.7,9.9,31.3
1370,4,2026-04-15,86,Moderate,50.8,83.7,1.18,40.5,15.3,13.7
1371,4,2026-04-16,77,Moderate,40.7,63.7,1.31,41.5,18.8,15.6
1372,4,2026-04-17,48,Good,28.6,43.9,1.2,27.7,10.4,42.7
1373,4,2026-04-18,61,Moderate,29.8,49.2,0.43,32.1,21.3,38.4
1374,4,2026-04-19,37,Good,16.4,24.9,1.06,42.8,6.0,15.7
1375,4,2026-04-20,116,Poor,60.6,86.8,0.45,33.8,3.5,29.5
1376,4,2026-04-21,109,Poor,48.4,73.4,1.18,52.4,7.9,15.8
1377,4,2026-04-22,77,Moderate,34.7,55.6,0.86,45.4,5.1,32.4
1378,4,2026-04-23,67,Moderate,28.6,50.5,1.33,47.2,16.5,5.8
1379,4,2026-04-24,32,Good,13.3,19.4,1.33,44.3,6.8,9.6
1380,4,2026-04-25,74,Moderate,32.3,55.1,1.43,34.8,9.8,23.6
1381,4,2026-04-26,109,Poor,56.3,97.2,1.19,21.4,19.2,23.9
1382,4,2026-04-27,71,Moderate,41.7,67.8,0.58,35.7,16.0,34.3
1383,4,2026-04-28,82,Moderate,34.5,55.7,0.99,44.1,13.3,44.5
1384,4,2026-04-29,65,Moderate,32.1,49.9,1.69,51.1,12.9,37.8
1385,4,2026-04-30,54,Moderate,22.6,40.5,1.48,46.8,12.6,17.5
1386,4,2026-05-01,98,Moderate,48.4,73.8,0.3,20.8,4.9,30.3
1387,4,2026-05-02,15,Good,7.4,12.3,0.86,40.4,4.0,10.8
1388,4,2026-05-03,57,Moderate,27.0,38.6,0.49,50.4,14.1,25.9
1389,4,2026-05-04,63,Moderate,27.2,42.5,1.01,48.5,11.4,40.4
1390,4,2026-05-05,124,Poor,51.9,85.0,1.0,34.6,20.6,9.9
1391,4,2026-05-06,73,Moderate,34.8,52.0,0.97,38.3,12.2,31.0
1392,4,2026-05-07,24,Good,12.3,21.8,0.99,28.7,18.5,27.7
1393,4,2026-05-08,44,Good,24.7,37.9,1.79,42.6,4.9,26.3
1394,4,2026-05-09,108,Poor,60.7,95.5,1.42,41.3,21.9,13.4
1395,4,2026-05-10,108,Poor,48.1,86.6,1.23,57.5,7.3,40.6
1396,4,2026-05-11,143,Poor,69.8,125.3,1.09,47.6,17.5,15.7
1397,4,2026-05-12,100,Moderate,54.0,84.0,1.39,17.8,12.3,21.1
1398,4,2026-05-13,60,Moderate,28.3,48.1,1.72,27.5,9.7,44.2
1399,4,2026-05-14,63,Moderate,35.0,52.7,0.75,46.4,11.6,18.2
1400,4,2026-05-15,49,Good,23.3,34.8,1.77,46.5,23.1,22.3
1401,4,2026-05-16,124,Poor,56.8,96.6,1.24,21.2,11.6,31.6
1402,4,2026-05-17,71,Moderate,34.5,50.0,0.83,42.5,16.9,19.6
1403,4,2026-05-18,20,Good,8.4,14.3,1.77,32.8,4.5,26.8
1404,4,2026-05-19,97,Moderate,38.9,59.9,0.96,26.6,15.0,18.6
1405,4,2026-05-20,87,Moderate,43.9,76.2,1.08,56.4,13.5,28.7
1406,4,2026-05-21,118,Poor,64.9,114.0,1.67,33.5,17.0,24.7
1407,4,2026-05-22,54,Moderate,26.4,45.0,1.61,20.3,14.0,28.8
1408,4,2026-05-23,35,Good,14.9,25.2,1.6,27.0,11.0,25.2
1409,4,2026-05-24,78,Moderate,37.2,54.6,0.76,22.9,12.7,27.0
1410,4,2026-05-25,173,Poor,99.9,161.0,1.67,42.0,17.4,22.3
1411,4,2026-05-26,51,Moderate,28.6,50.6,0.77,35.7,8.4,28.3
1412,4,2026-05-27,58,Moderate,29.3,47.4,0.75,42.3,6.8,7.8
1413,4,2026-05-28,47,Good,19.8,35.3,0.88,28.2,9.9,32.9
1414,4,2026-05-29,63,Moderate,28.8,45.9,0.75,21.4,9.9,24.1
1415,4,2026-05-30,62,Moderate,36.0,50.7,1.34,41.8,12.1,35.4
1416,4,2026-05-31,15,Good,7.1,11.7,0.84,41.9,14.0,15.9
1417,4,2026-06-01,37,Good,17.5,30.2,1.14,53.5,14.1,23.0
1418,4,2026-06-02,92,Moderate,48.4,69.0,0.95,46.4,12.6,23.4
1419,4,2026-06-03,95,Moderate,48.7,87.1,1.04,30.7,19.1,30.8
1420,4,2026-06-04,115,Poor,58.2,81.8,0.52,27.0,16.6,41.3
1421,4,2026-06-05,81,Moderate,42.0,59.5,0.62,47.8,10.6,38.3
1422,4,2026-06-06,15,Good,8.3,14.8,0.55,36.6,15.2,32.7
1423,4,2026-06-07,98,Moderate,50.0,79.5,0.64,30.6,6.6,32.6
1424,4,2026-06-08,72,Moderate,34.8,56.7,1.33,43.6,14.1,35.5
1425,4,2026-06-09,88,Moderate,35.5,55.4,1.03,21.5,7.4,20.2
1426,4,2026-06-10,85,Moderate,34.0,57.0,1.55,39.9,16.8,38.4
1427,4,2026-06-11,62,Moderate,34.0,48.6,0.73,40.3,12.1,19.0
1428,4,2026-06-12,70,Moderate,31.4,49.7,1.24,35.2,12.6,28.1
1429,4,2026-06-13,86,Moderate,46.9,68.8,1.28,17.1,17.7,44.9
1430,4,2026-06-14,15,Good,6.1,8.8,1.09,28.9,14.0,27.2
1431,4,2026-06-15,113,Poor,46.7,72.5,0.84,38.2,15.7,27.1
1432,4,2026-06-16,73,Moderate,34.8,55.2,0.46,17.8,12.8,25.6
1433,4,2026-06-17,103,Poor,47.5,68.0,1.06,41.8,3.8,11.0
1434,4,2026-06-18,105,Poor,53.7,91.2,0.76,46.8,11.9,33.4
1435,4,2026-06-19,121,Poor,56.4,93.2,1.0,44.4,15.8,44.6
1436,4,2026-06-20,122,Poor,60.6,105.9,1.3,43.9,17.3,14.0
1437,4,2026-06-21,50,Good,20.4,29.8,0.9,31.9,20.1,31.4
1438,4,2026-06-22,66,Moderate,33.2,59.3,1.32,43.3,14.2,14.5
1439,4,2026-06-23,126,Poor,74.3,122.4,1.29,35.7,11.9,34.1
1440,4,2026-06-24,55,Moderate,32.7,54.3,1.28,41.4,15.1,26.6
1441,4,2026-06-25,104,Poor,48.3,77.3,1.4,28.8,12.0,25.4
1442,4,2026-06-26,54,Moderate,21.6,30.4,1.33,39.4,12.8,23.0
1443,4,2026-06-27,81,Moderate,39.1,61.4,1.79,32.5,2.8,25.7
1444,4,2026-06-28,117,Poor,50.7,81.3,1.04,35.1,17.9,20.7
1445,4,2026-06-29,139,Poor,63.9,100.5,1.31,50.5,13.3,20.5
1446,4,2026-06-30,98,Moderate,48.0,83.3,1.28,45.4,3.9,10.0
1447,4,2026-07-01,58,Moderate,34.2,52.1,0.35,31.5,10.8,30.9
1448,4,2026-07-02,74,Moderate,41.3,66.0,1.43,34.0,16.5,27.9
1449,4,2026-07-03,72,Moderate,33.4,53.5,1.85,34.1,16.2,18.6
1450,4,2026-07-04,97,Moderate,52.7,76.3,0.77,11.2,7.6,30.8
1451,4,2026-07-05,74,Moderate,40.6,60.3,1.55,43.0,6.9,38.0
1452,4,2026-07-06,26,Good,11.2,19.2,1.31,47.0,2.9,45.7
1453,4,2026-07-07,72,Moderate,37.9,55.0,1.75,48.2,5.5,29.1
1454,4,2026-07-08,46,Good,22.3,33.9,0.7,22.5,15.0,43.0
1455,4,2026-07-09,71,Moderate,29.8,45.3,0.87,27.0,14.9,43.4
1456,4,2026-07-10,15,Good,6.9,12.1,1.47,69.7,18.5,52.5
1457,4,2026-07-11,92,Moderate,51.3,78.7,1.33,35.4,16.6,12.2
1458,4,2026-07-12,107,Poor,63.9,109.2,0.2,30.4,12.9,9.7
1459,4,2026-07-13,82,Moderate,37.8,66.6,0.51,35.7,12.4,29.6
1460,4,2026-07-14,51,Moderate,27.5,44.5,1.32,40.7,7.3,17.3
1461,5,2025-07-15,173,Poor,100.3,167.4,1.34,33.5,12.1,45.6
1462,5,2025-07-16,93,Moderate,39.3,56.3,1.1,20.3,5.8,13.6
1463,5,2025-07-17,138,Poor,72.0,105.4,1.46,45.1,14.1,12.4
1464,5,2025-07-18,143,Poor,68.8,97.4,1.16,23.5,16.4,21.5
1465,5,2025-07-19,125,Poor,72.2,124.8,1.03,18.4,6.6,41.2
1466,5,2025-07-20,184,Poor,87.2,123.4,1.57,29.2,13.0,29.4
1467,5,2025-07-21,106,Poor,47.1,66.6,0.95,26.7,12.9,28.0
1468,5,2025-07-22,77,Moderate,36.0,58.5,1.45,48.7,7.6,18.8
1469,5,2025-07-23,152,Poor,72.4,107.1,0.68,41.1,16.3,12.6
1470,5,2025-07-24,149,Poor,80.3,115.6,1.04,39.5,16.2,31.4
1471,5,2025-07-25,156,Poor,89.0,155.3,0.73,44.6,11.8,25.2
1472,5,2025-07-26,226,Unhealthy,98.8,166.8,0.96,50.5,16.8,29.9
1473,5,2025-07-27,157,Poor,74.8,108.1,1.09,48.3,9.8,34.5
1474,5,2025-07-28,203,Unhealthy,101.8,172.9,0.81,40.3,10.8,12.9
1475,5,2025-07-29,120,Poor,69.8,122.1,0.35,28.9,15.2,20.6
1476,5,2025-07-30,134,Poor,74.8,113.5,1.25,30.5,5.3,27.3
1477,5,2025-07-31,137,Poor,63.2,109.1,0.87,20.1,13.7,39.7
1478,5,2025-08-01,115,Poor,50.3,86.5,0.77,50.6,19.2,30.4
1479,5,2025-08-02,127,Poor,51.0,77.5,1.3,24.8,9.3,42.5
1480,5,2025-08-03,172,Poor,85.1,137.1,1.22,24.0,3.3,20.3
1481,5,2025-08-04,162,Poor,87.6,141.8,1.17,30.3,13.7,27.5
1482,5,2025-08-05,83,Moderate,47.3,70.3,0.44,26.2,19.3,20.8
1483,5,2025-08-06,188,Poor,98.8,143.4,1.13,28.6,15.8,31.0
1484,5,2025-08-07,160,Poor,85.1,148.6,0.68,48.5,3.1,33.2
1485,5,2025-08-08,118,Poor,51.3,79.2,0.86,29.4,17.7,37.7
1486,5,2025-08-09,76,Moderate,32.3,58.1,1.09,29.0,9.6,29.7
1487,5,2025-08-10,132,Poor,67.5,105.6,1.37,52.6,6.1,24.5
1488,5,2025-08-11,117,Poor,48.8,76.7,1.0,42.9,5.7,28.4
1489,5,2025-08-12,203,Unhealthy,90.6,161.3,1.49,41.2,9.7,39.8
1490,5,2025-08-13,98,Moderate,52.5,75.3,1.45,38.9,14.7,16.8
1491,5,2025-08-14,145,Poor,67.6,98.9,0.2,42.0,10.1,20.8
1492,5,2025-08-15,143,Poor,76.5,113.3,1.22,38.5,16.1,39.8
1493,5,2025-08-16,69,Moderate,33.4,53.9,0.48,32.6,6.4,24.0
1494,5,2025-08-17,180,Poor,89.0,136.4,0.94,46.1,9.5,30.0
1495,5,2025-08-18,117,Poor,68.9,122.5,0.7,46.5,13.1,24.5
1496,5,2025-08-19,119,Poor,69.8,101.3,1.06,24.6,15.1,20.1
1497,5,2025-08-20,97,Moderate,44.5,69.8,1.8,38.8,8.7,45.6
1498,5,2025-08-21,174,Poor,72.6,112.7,0.77,23.6,11.5,30.2
1499,5,2025-08-22,79,Moderate,33.2,47.0,1.6,31.3,4.9,35.5
1500,5,2025-08-23,132,Poor,78.6,117.9,1.15,46.4,15.2,34.2
1501,5,2025-08-24,152,Poor,63.5,109.7,1.57,28.6,14.0,43.0
1502,5,2025-08-25,89,Moderate,48.7,72.9,0.37,14.5,18.6,35.1
1503,5,2025-08-26,77,Moderate,45.5,69.3,1.06,37.0,11.1,19.9
1504,5,2025-08-27,136,Poor,63.6,106.2,1.45,27.1,1,29.6
1505,5,2025-08-28,183,Poor,106.1,183.4,1.68,34.8,3.1,36.0
1506,5,2025-08-29,100,Moderate,41.9,62.8,1.14,10.0,13.6,45.3
1507,5,2025-08-30,172,Poor,75.6,115.9,0.7,33.7,6.4,18.2
1508,5,2025-08-31,129,Poor,74.2,117.3,1.8,43.1,12.7,26.4
1509,5,2025-09-01,123,Poor,59.7,105.9,0.72,19.0,8.6,51.3
1510,5,2025-09-02,140,Poor,75.9,119.2,1.5,31.0,8.4,21.6
1511,5,2025-09-03,166,Poor,70.9,120.9,0.6,34.7,16.0,40.3
1512,5,2025-09-04,164,Poor,67.7,113.0,1.77,36.8,11.6,40.9
1513,5,2025-09-05,88,Moderate,38.9,63.5,1.04,35.5,10.4,31.7
1514,5,2025-09-06,130,Poor,69.2,101.2,1.48,27.0,9.3,32.5
1515,5,2025-09-07,144,Poor,63.8,106.6,0.97,30.4,9.9,31.9
1516,5,2025-09-08,138,Poor,71.6,123.3,0.37,26.4,17.9,24.4
1517,5,2025-09-09,143,Poor,69.0,96.7,0.95,52.2,1.8,18.7
1518,5,2025-09-10,137,Poor,66.3,93.0,0.2,32.8,7.1,32.5
1519,5,2025-09-11,162,Poor,68.9,100.1,0.54,30.8,10.8,36.3
1520,5,2025-09-12,161,Poor,71.6,114.9,2.08,15.5,7.6,34.1
1521,5,2025-09-13,134,Poor,79.0,116.9,0.94,41.3,21.3,29.2
1522,5,2025-09-14,91,Moderate,41.7,62.5,1.11,41.5,20.1,25.1
1523,5,2025-09-15,114,Poor,49.8,85.7,0.72,30.0,15.1,13.3
1524,5,2025-09-16,133,Poor,54.9,95.8,1.35,27.7,12.1,17.5
1525,5,2025-09-17,133,Poor,58.9,85.0,0.91,37.6,14.0,22.1
1526,5,2025-09-18,168,Poor,73.7,108.3,1.65,45.8,15.9,25.2
1527,5,2025-09-19,133,Poor,58.2,88.1,1.46,48.5,12.4,38.4
1528,5,2025-09-20,128,Poor,67.4,108.0,0.94,44.0,11.8,17.4
1529,5,2025-09-21,108,Poor,54.8,79.2,1.68,48.5,4.0,14.2
1530,5,2025-09-22,134,Poor,68.5,100.7,1.14,9.6,17.0,21.3
1531,5,2025-09-23,212,Unhealthy,96.7,136.9,0.73,35.8,10.3,29.1
1532,5,2025-09-24,98,Moderate,43.3,73.9,1.0,37.7,10.5,18.1
1533,5,2025-09-25,113,Poor,66.0,110.6,0.58,37.7,17.7,26.8
1534,5,2025-09-26,170,Poor,84.7,126.3,1.41,40.7,12.7,45.9
1535,5,2025-09-27,171,Poor,95.0,142.5,0.32,38.4,10.4,12.6
1536,5,2025-09-28,158,Poor,89.3,129.9,0.96,2.2,8.1,20.5
1537,5,2025-09-29,148,Poor,81.8,145.6,0.78,38.6,1.9,33.9
1538,5,2025-09-30,85,Moderate,48.7,85.6,1.22,68.2,5.0,33.5
1539,5,2025-10-01,101,Poor,42.3,73.8,1.2,49.5,7.4,27.8
1540,5,2025-10-02,176,Poor,102.2,173.7,1.14,20.5,13.7,27.7
1541,5,2025-10-03,182,Poor,106.1,150.0,1.15,34.0,7.5,28.2
1542,5,2025-10-04,108,Poor,59.1,85.4,1.3,29.6,11.7,22.7
1543,5,2025-10-05,141,Poor,58.6,82.3,1.07,27.2,14.4,19.3
1544,5,2025-10-06,143,Poor,81.3,130.1,1.05,49.2,4.1,27.2
1545,5,2025-10-07,105,Poor,53.5,96.0,0.75,26.7,16.8,24.7
1546,5,2025-10-08,91,Moderate,49.7,76.6,0.96,22.0,20.3,39.9
1547,5,2025-10-09,197,Poor,102.5,155.5,1.56,57.0,16.1,37.1
1548,5,2025-10-10,141,Poor,76.4,135.7,1.28,18.7,7.8,24.0
1549,5,2025-10-11,199,Poor,117.9,199.1,1.2,34.3,8.6,35.8
1550,5,2025-10-12,160,Poor,80.5,125.5,0.68,33.4,26.0,22.9
1551,5,2025-10-13,103,Poor,41.6,62.1,0.95,61.5,7.8,21.0
1552,5,2025-10-14,174,Poor,104.3,182.7,1.37,30.3,18.9,37.6
1553,5,2025-10-15,167,Poor,80.4,139.7,1.21,43.5,12.0,18.0
1554,5,2025-10-16,187,Poor,85.4,132.3,0.82,38.5,20.3,26.9
1555,5,2025-10-17,83,Moderate,49.7,80.3,1.4,41.5,1,25.4
1556,5,2025-10-18,111,Poor,60.4,96.1,0.99,45.0,6.8,26.6
